,x,y,label,env_name,cluster
2565,0.7818897,0.74924755,0,reach-v2,1
1352,0.58259547,0.6912917,0,reach-v2,1
1319,0.5565411,0.94883466,0,reach-v2,1
1437,0.6662653,0.89489865,0,reach-v2,1
578,0.80876106,0.77660656,0,reach-v2,1
1512,0.83620274,0.76457685,0,reach-v2,1
2039,0.45285454,0.8057566,0,reach-v2,1
1510,0.4589236,0.8930898,0,reach-v2,1
2710,0.57728934,0.8356714,0,reach-v2,1
1507,0.48349285,0.8924835,0,reach-v2,1
482,0.54801095,0.9911785,0,reach-v2,1
483,0.5154931,0.767381,0,reach-v2,1
2708,0.7244596,0.7118479,0,reach-v2,1
485,0.5502744,0.6795959,0,reach-v2,1
486,0.64869416,0.8420951,0,reach-v2,1
2707,0.746622,0.68204015,0,reach-v2,1
1504,0.6962557,0.8397713,0,reach-v2,1
1503,0.42366734,0.74383736,0,reach-v2,1
2704,0.6768683,0.74514294,0,reach-v2,1
1502,0.5214367,0.71753705,0,reach-v2,1
492,0.5421539,0.8337947,0,reach-v2,1
2703,0.7316581,0.6729712,0,reach-v2,1
1498,0.7587667,0.86685145,0,reach-v2,1
1494,0.75367266,0.78471625,0,reach-v2,1
2699,0.4702461,0.69545615,0,reach-v2,1
2052,0.44849238,0.7371809,0,reach-v2,1
499,0.47794554,0.75619483,0,reach-v2,1
500,0.5716287,0.9357393,0,reach-v2,1
1514,0.49155194,0.78110504,0,reach-v2,1
2697,0.60954064,0.8346908,0,reach-v2,1
1517,0.6477725,0.77272105,0,reach-v2,1
468,0.45564124,0.82382345,0,reach-v2,1
438,0.58051026,0.9329161,0,reach-v2,1
440,0.59059566,0.876201,0,reach-v2,1
2733,0.69330037,0.8723933,0,reach-v2,1
1534,0.5551107,0.6288317,0,reach-v2,1
444,0.50924826,0.75862974,0,reach-v2,1
2731,0.7236101,0.8519055,0,reach-v2,1
447,0.59539866,0.78915155,0,reach-v2,1
1531,0.6015161,0.82641566,0,reach-v2,1
1530,0.7123949,0.696946,0,reach-v2,1
1529,0.64545554,0.8928717,0,reach-v2,1
2727,0.51563156,0.8114821,0,reach-v2,1
2725,0.5266581,0.6736732,0,reach-v2,1
1525,0.6385165,0.75166774,0,reach-v2,1
2721,0.7385172,0.83104336,0,reach-v2,1
1522,0.5695775,0.9012656,0,reach-v2,1
1521,0.5394579,0.8171443,0,reach-v2,1
2031,0.66513175,0.70211315,0,reach-v2,1
2032,0.47185734,0.9358124,0,reach-v2,1
2716,0.6467954,0.8150252,0,reach-v2,1
463,0.51754874,0.817607,0,reach-v2,1
465,0.6092527,0.74324113,0,reach-v2,1
466,0.5647557,0.911254,0,reach-v2,1
467,0.6087195,0.9516155,0,reach-v2,1
2713,0.45683512,0.7847279,0,reach-v2,1
505,0.5807198,0.6518792,0,reach-v2,1
1489,0.6503274,0.8174219,0,reach-v2,1
2692,0.5392229,0.70043457,0,reach-v2,1
545,0.54849946,0.9046827,0,reach-v2,1
1462,0.5475657,0.7066866,0,reach-v2,1
2068,0.724726,0.6986008,0,reach-v2,1
1460,0.43372476,0.74849707,0,reach-v2,1
2069,0.57354486,0.7756572,0,reach-v2,1
2660,0.55394584,0.69321495,0,reach-v2,1
2073,0.52134067,0.7101625,0,reach-v2,1
554,0.48690286,0.8275049,0,reach-v2,1
1455,0.7424443,0.66916394,0,reach-v2,1
1453,0.42058045,0.86910963,0,reach-v2,1
2078,0.8388596,0.7611351,0,reach-v2,1
561,0.5564031,0.6985131,0,reach-v2,1
1447,0.57999617,0.97472924,0,reach-v2,1
2657,0.5819108,0.66937774,0,reach-v2,1
567,0.6580112,0.75473434,0,reach-v2,1
568,0.5920082,0.7271104,0,reach-v2,1
569,0.5800039,0.8430721,0,reach-v2,1
571,0.6703331,0.6620573,0,reach-v2,1
1443,0.7491024,0.7158617,0,reach-v2,1
574,0.6576746,0.78590703,0,reach-v2,1
1441,0.48238656,0.8045336,0,reach-v2,1
1440,0.5597223,0.620907,0,reach-v2,1
577,0.5132239,0.67752224,0,reach-v2,1
2066,0.5129258,0.7004424,0,reach-v2,1
2065,0.7223738,0.721201,0,reach-v2,1
1466,0.6703827,0.8161597,0,reach-v2,1
2666,0.56607103,0.67315173,0,reach-v2,1
508,0.68509865,0.92294085,0,reach-v2,1
2054,0.5452999,0.69520026,0,reach-v2,1
510,0.4789387,0.75952834,0,reach-v2,1
2055,0.6990907,0.80605143,0,reach-v2,1
1484,0.6513703,0.80048543,0,reach-v2,1
2684,0.44661063,0.7952111,0,reach-v2,1
1483,0.53620255,0.65055406,0,reach-v2,1
517,0.56917936,0.82078004,0,reach-v2,1
518,0.49162963,0.67756665,0,reach-v2,1
519,0.6050218,0.7109653,0,reach-v2,1
2056,0.6310101,0.7121929,0,reach-v2,1
1439,0.51719886,0.7826922,0,reach-v2,1
523,0.74869263,0.90644324,0,reach-v2,1
528,0.56462085,0.7550853,0,reach-v2,1
1476,0.83776855,0.6707998,0,reach-v2,1
530,0.49129105,0.8267212,0,reach-v2,1
2060,0.77546495,0.8725049,0,reach-v2,1
2061,0.44544676,0.73841697,0,reach-v2,1
533,0.65673006,0.7880915,0,reach-v2,1
1472,0.6395181,0.8953138,0,reach-v2,1
2331,0.56874424,0.8287985,0,reach-v2,1
536,0.6065002,0.8148517,0,reach-v2,1
1470,0.75311875,0.7843007,0,reach-v2,1
2064,0.6431624,0.9395689,0,reach-v2,1
524,0.7492468,0.8182628,0,reach-v2,1
742,0.66410756,0.7206011,0,reach-v2,1
2155,0.49148962,0.8978798,0,reach-v2,1
1315,0.7752738,0.7970634,0,reach-v2,1
951,0.6737211,0.715916,0,reach-v2,1
952,0.7154801,0.75591063,0,reach-v2,1
2270,0.6153188,0.77540135,0,reach-v2,1
2273,0.51188415,0.9555226,0,reach-v2,1
1160,0.50062174,0.9304804,0,reach-v2,1
1159,0.55687106,0.6517998,0,reach-v2,1
958,0.79020435,0.7566449,0,reach-v2,1
959,0.6299598,0.65262926,0,reach-v2,1
1158,0.64049983,0.83509636,0,reach-v2,1
962,0.66519076,0.6627958,0,reach-v2,1
2396,0.6520033,0.98384,0,reach-v2,1
1156,0.5882496,0.9915641,0,reach-v2,1
2276,0.67301553,0.71246606,0,reach-v2,1
966,0.58697385,0.7342501,0,reach-v2,1
1153,0.69032013,0.65125084,0,reach-v2,1
2279,0.76724994,0.69331855,0,reach-v2,1
2388,0.6244294,0.78557396,0,reach-v2,1
1149,0.51176554,0.8624593,0,reach-v2,1
1147,0.5860251,0.7010867,0,reach-v2,1
1146,0.7133937,0.8998359,0,reach-v2,1
2283,0.7657682,0.8389639,0,reach-v2,1
1143,0.59800285,0.8300944,0,reach-v2,1
2284,0.6230299,0.91711783,0,reach-v2,1
950,0.71368283,0.7519467,0,reach-v2,1
2380,0.5299995,0.87354386,0,reach-v2,1
948,0.5547957,0.8893742,0,reach-v2,1
1166,0.5738086,0.8741515,0,reach-v2,1
1196,0.6875968,0.7436155,0,reach-v2,1
912,0.63572925,0.8693245,0,reach-v2,1
1195,0.6063236,0.6711821,0,reach-v2,1
1193,0.5479285,0.7674546,0,reach-v2,1
1192,0.6225992,0.91680104,0,reach-v2,1
2426,0.64985704,0.8872324,0,reach-v2,1
1191,0.41808262,0.86945564,0,reach-v2,1
1190,0.59265065,0.65857637,0,reach-v2,1
919,0.6525346,0.9743857,0,reach-v2,1
2241,0.8454714,0.6824896,0,reach-v2,1
921,0.7409375,0.76637936,0,reach-v2,1
922,0.77420914,0.8643786,0,reach-v2,1
2242,0.6823705,0.77093995,0,reach-v2,1
1183,0.784615,0.7554083,0,reach-v2,1
2419,0.788484,0.84980893,0,reach-v2,1
2248,0.668421,0.920785,0,reach-v2,1
930,0.74131566,0.757923,0,reach-v2,1
2251,0.6272404,0.7899822,0,reach-v2,1
2412,0.65605724,0.9751881,0,reach-v2,1
937,0.47587004,0.8936794,0,reach-v2,1
2410,0.6556883,0.88689804,0,reach-v2,1
2263,0.52765137,0.79066384,0,reach-v2,1
2406,0.51332897,0.8980867,0,reach-v2,1
2405,0.43621927,0.79498386,0,reach-v2,1
1141,0.81530213,0.80159116,0,reach-v2,1
2285,0.6048972,0.958063,0,reach-v2,1
2286,0.46576384,0.8437254,0,reach-v2,1
1032,0.72264093,0.8472823,0,reach-v2,1
1034,0.6224856,0.80337447,0,reach-v2,1
2348,0.64651483,0.93878466,0,reach-v2,1
1093,0.67905563,0.6937525,0,reach-v2,1
1041,0.45458245,0.84458786,0,reach-v2,1
1087,0.570775,0.64743406,0,reach-v2,1
1047,0.63558614,0.7752768,0,reach-v2,1
2345,0.580635,0.7329198,0,reach-v2,1
1049,0.5893864,0.9173495,0,reach-v2,1
1050,0.52549326,0.79212904,0,reach-v2,1
1051,0.48550418,0.78552884,0,reach-v2,1
1053,0.48446423,0.72463906,0,reach-v2,1
2343,0.5541902,0.6509657,0,reach-v2,1
2323,0.5060257,0.85833466,0,reach-v2,1
2325,0.5319701,0.9119485,0,reach-v2,1
2327,0.5410617,0.94079643,0,reach-v2,1
1060,0.8346592,0.76718783,0,reach-v2,1
2329,0.5426199,0.74392194,0,reach-v2,1
1079,0.6517477,0.90337306,0,reach-v2,1
1078,0.7335828,0.8068822,0,reach-v2,1
2339,0.5596793,0.90640813,0,reach-v2,1
1077,0.6471626,0.7734236,0,reach-v2,1
1074,0.4497732,0.8495467,0,reach-v2,1
1031,0.54663736,0.8798794,0,reach-v2,1
1029,0.52046686,0.9030019,0,reach-v2,1
1028,0.56290764,0.75399137,0,reach-v2,1
1026,0.6270587,0.819586,0,reach-v2,1
1138,0.7402603,0.77064633,0,reach-v2,1
984,0.56955427,0.9170446,0,reach-v2,1
985,0.7161001,0.6958125,0,reach-v2,1
1137,0.5011091,0.70601135,0,reach-v2,1
988,0.5028832,0.7871302,0,reach-v2,1
2376,0.69681144,0.9370419,0,reach-v2,1
1134,0.55724674,0.70672244,0,reach-v2,1
994,0.5832207,0.6903866,0,reach-v2,1
2373,0.5005851,0.85333735,0,reach-v2,1
996,0.56475425,0.73038507,0,reach-v2,1
2372,0.59853876,0.75586015,0,reach-v2,1
1197,0.5983832,0.99491453,0,reach-v2,1
998,0.5682417,0.93371564,0,reach-v2,1
1124,0.51036704,0.6814519,0,reach-v2,1
1123,0.7177931,0.75187975,0,reach-v2,1
2366,0.55973077,0.95338815,0,reach-v2,1
1120,0.6585623,0.75567204,0,reach-v2,1
1008,0.6010349,0.6547429,0,reach-v2,1
2364,0.7349336,0.8034774,0,reach-v2,1
2363,0.7255986,0.6819099,0,reach-v2,1
1115,0.5210945,0.7226027,0,reach-v2,1
1018,0.617646,0.70925635,0,reach-v2,1
1110,0.74417406,0.92581826,0,reach-v2,1
2357,0.48602164,0.79130715,0,reach-v2,1
2295,0.5518777,0.8848011,0,reach-v2,1
907,0.55795586,0.62508595,0,reach-v2,1
2233,0.53966904,0.8158434,0,reach-v2,1
2232,0.75253004,0.9200116,0,reach-v2,1
1291,0.48516306,0.7238618,0,reach-v2,1
1289,0.7429863,0.72969913,0,reach-v2,1
1288,0.554986,0.90506554,0,reach-v2,1
2181,0.71870166,0.95079684,0,reach-v2,1
790,0.5529423,0.90287715,0,reach-v2,1
791,0.77430445,0.79807144,0,reach-v2,1
2182,0.6305091,0.7890057,0,reach-v2,1
793,0.69320637,0.73631215,0,reach-v2,1
1284,0.5193812,0.8201956,0,reach-v2,1
1283,0.51526767,0.7627517,0,reach-v2,1
2500,0.533162,0.64254916,0,reach-v2,1
798,0.42926785,0.86817616,0,reach-v2,1
2499,0.5816498,0.93287784,0,reach-v2,1
1277,0.5793338,0.9108092,0,reach-v2,1
2190,0.46773317,0.7968208,0,reach-v2,1
1271,0.7773371,0.7703185,0,reach-v2,1
811,0.6753196,0.89567703,0,reach-v2,1
2493,0.66715074,0.79150146,0,reach-v2,1
2195,0.6557384,0.8694592,0,reach-v2,1
1265,0.53363746,0.6398726,0,reach-v2,1
818,0.5821214,0.88392186,0,reach-v2,1
1264,0.5901977,0.8861089,0,reach-v2,1
820,0.51513106,0.95807344,0,reach-v2,1
783,0.54543966,0.98778415,0,reach-v2,1
1293,0.59452677,0.79712296,0,reach-v2,1
2509,0.4861832,0.89581364,0,reach-v2,1
2175,0.6816508,0.9680732,0,reach-v2,1
1313,0.4248512,0.799274,0,reach-v2,1
2531,0.73988044,0.7986625,0,reach-v2,1
2529,0.48019412,0.8880315,0,reach-v2,1
751,0.43482184,0.7494261,0,reach-v2,1
752,0.7367596,0.841007,0,reach-v2,1
753,0.6611243,0.7051257,0,reach-v2,1
2528,0.60021853,0.82961166,0,reach-v2,1
756,0.5720688,0.67195064,0,reach-v2,1
757,0.6172617,0.9394882,0,reach-v2,1
758,0.58161443,0.99055076,0,reach-v2,1
2526,0.7532593,0.71738976,0,reach-v2,1
821,0.59984803,0.7315013,0,reach-v2,1
1308,0.54048926,0.94392866,0,reach-v2,1
2520,0.6273689,0.8335835,0,reach-v2,1
2518,0.7864344,0.763528,0,reach-v2,1
769,0.60043347,0.65898997,0,reach-v2,1
1304,0.41514805,0.87376916,0,reach-v2,1
771,0.69699556,0.84647596,0,reach-v2,1
772,0.6349041,0.74811083,0,reach-v2,1
1302,0.7187021,0.95141536,0,reach-v2,1
2166,0.5922248,0.8009716,0,reach-v2,1
2169,0.5705863,0.7728877,0,reach-v2,1
2171,0.6066407,0.67575413,0,reach-v2,1
2173,0.6947903,0.92921925,0,reach-v2,1
2523,0.6284912,0.878949,0,reach-v2,1
1537,0.739121,0.7452243,0,reach-v2,1
822,0.7740712,0.7286407,0,reach-v2,1
1263,0.5113482,0.8626878,0,reach-v2,1
869,0.55018806,0.6779426,0,reach-v2,1
1225,0.6106869,0.712738,0,reach-v2,1
872,0.5312519,0.9026535,0,reach-v2,1
873,0.6116869,0.7456621,0,reach-v2,1
1224,0.66355926,0.9194732,0,reach-v2,1
877,0.54374474,0.91889304,0,reach-v2,1
879,0.6588687,0.7210474,0,reach-v2,1
880,0.5251778,0.8262086,0,reach-v2,1
1220,0.749705,0.81907344,0,reach-v2,1
2455,0.7380863,0.8423284,0,reach-v2,1
1219,0.67606676,0.81090903,0,reach-v2,1
2454,0.7451784,0.83923274,0,reach-v2,1
886,0.6125132,0.69478285,0,reach-v2,1
2227,0.7777668,0.7871166,0,reach-v2,1
889,0.64692825,0.9757624,0,reach-v2,1
890,0.5142935,0.8596777,0,reach-v2,1
2228,0.5671236,0.91532516,0,reach-v2,1
1213,0.45082372,0.81027156,0,reach-v2,1
1209,0.7266057,0.81297696,0,reach-v2,1
897,0.8103422,0.7486584,0,reach-v2,1
1207,0.5156393,0.66395974,0,reach-v2,1
2442,0.6951991,0.67059547,0,reach-v2,1
903,0.8266442,0.75316244,0,reach-v2,1
1228,0.6559565,0.8689797,0,reach-v2,1
2464,0.6187458,0.69634116,0,reach-v2,1
1231,0.41748092,0.85916436,0,reach-v2,1
2213,0.682152,0.9680345,0,reach-v2,1
1262,0.63682556,0.8393947,0,reach-v2,1
2490,0.52384776,0.7199244,0,reach-v2,1
2197,0.61351514,0.87485236,0,reach-v2,1
1258,0.6660055,0.75256914,0,reach-v2,1
1248,0.5555513,0.9466113,0,reach-v2,1
1247,0.6971043,0.84716004,0,reach-v2,1
836,0.81386197,0.74249387,0,reach-v2,1
839,0.77771187,0.7997804,0,reach-v2,1
2480,0.6502356,0.75831586,0,reach-v2,1
842,0.5271283,0.8679997,0,reach-v2,1
843,0.6513168,0.73413336,0,reach-v2,1
2492,0.687293,0.762814,0,reach-v2,1
2476,0.673687,0.74083376,0,reach-v2,1
847,0.5944772,0.88787794,0,reach-v2,1
1241,0.7735109,0.7284914,0,reach-v2,1
850,0.5145524,0.8064828,0,reach-v2,1
851,0.59722424,0.7389381,0,reach-v2,1
852,0.41420135,0.74535143,0,reach-v2,1
855,0.5383879,0.82370234,0,reach-v2,1
2210,0.6025598,0.8844823,0,reach-v2,1
857,0.8366456,0.66920435,0,reach-v2,1
858,0.54302704,0.7652884,0,reach-v2,1
2211,0.48870352,0.7615688,0,reach-v2,1
1234,0.5752003,0.87437284,0,reach-v2,1
2475,0.534289,0.8073518,0,reach-v2,1
436,0.4660355,0.6866578,0,reach-v2,1
2671,0.44819656,0.79011035,0,reach-v2,1
2736,0.66005754,0.74293315,0,reach-v2,1
181,0.52363265,0.92119724,0,reach-v2,1
2895,0.65122175,0.90011746,0,reach-v2,1
1703,0.7339514,0.93971735,0,reach-v2,1
186,0.6326577,0.88114816,0,reach-v2,1
1701,0.5105325,0.90423113,0,reach-v2,1
1700,0.8141213,0.7656737,0,reach-v2,1
191,0.47508073,0.79387456,0,reach-v2,1
2887,0.48860776,0.8185866,0,reach-v2,1
194,0.50823283,0.7904132,0,reach-v2,1
195,0.5912734,0.9942099,0,reach-v2,1
2884,0.5520333,0.69890475,0,reach-v2,1
1697,0.65821993,0.97024417,0,reach-v2,1
2883,0.5467704,0.8850764,0,reach-v2,1
199,0.6770091,0.80251896,0,reach-v2,1
1913,0.7211731,0.8144279,0,reach-v2,1
201,0.47364813,0.90021265,0,reach-v2,1
2881,0.69923335,0.66827935,0,reach-v2,1
204,0.64807004,0.9383201,0,reach-v2,1
205,0.57489216,0.7630066,0,reach-v2,1
1693,0.48286226,0.793979,0,reach-v2,1
209,0.54611903,0.98596257,0,reach-v2,1
180,0.6584357,0.8281561,0,reach-v2,1
2897,0.5756991,0.66968095,0,reach-v2,1
2898,0.7139984,0.83651584,0,reach-v2,1
1910,0.5264673,0.8540533,0,reach-v2,1
1724,0.5125199,0.93476844,0,reach-v2,1
2912,0.4197887,0.7482977,0,reach-v2,1
147,0.46671182,0.6824599,0,reach-v2,1
1902,0.6868351,0.8820699,0,reach-v2,1
2907,0.68709487,0.77369326,0,reach-v2,1
1716,0.6973696,0.8090104,0,reach-v2,1
155,0.72630423,0.780497,0,reach-v2,1
157,0.681465,0.85098743,0,reach-v2,1
158,0.7252195,0.698703,0,reach-v2,1
159,0.65837705,0.7006828,0,reach-v2,1
435,0.80932623,0.75995266,0,reach-v2,1
1905,0.5856809,0.8392591,0,reach-v2,1
2905,0.482374,0.65219235,0,reach-v2,1
163,0.69955695,0.71644413,0,reach-v2,1
2904,0.48594362,0.6538508,0,reach-v2,1
166,0.70354384,0.80256253,0,reach-v2,1
1907,0.7673571,0.7609153,0,reach-v2,1
168,0.6911509,0.65404624,0,reach-v2,1
170,0.6869668,0.8741494,0,reach-v2,1
172,0.8200333,0.7661379,0,reach-v2,1
2901,0.41787943,0.7367931,0,reach-v2,1
175,0.48530817,0.7578059,0,reach-v2,1
161,0.57274437,0.73372734,0,reach-v2,1
1725,0.7454705,0.8545035,0,reach-v2,1
211,0.5986646,0.9212611,0,reach-v2,1
213,0.55392253,0.727385,0,reach-v2,1
1939,0.5342602,0.9018205,0,reach-v2,1
1940,0.4195816,0.7439899,0,reach-v2,1
1661,0.61924946,0.84901196,0,reach-v2,1
2843,0.56806713,0.6938273,0,reach-v2,1
259,0.73756963,0.93277425,0,reach-v2,1
1658,0.42892978,0.86632866,0,reach-v2,1
261,0.4398222,0.8176623,0,reach-v2,1
1943,0.7602497,0.78813034,0,reach-v2,1
2838,0.6605432,0.66240406,0,reach-v2,1
1945,0.5707201,0.8265957,0,reach-v2,1
266,0.5611729,0.95603555,0,reach-v2,1
2837,0.5264511,0.8650059,0,reach-v2,1
1946,0.7515271,0.8654761,0,reach-v2,1
1652,0.76582503,0.6963371,0,reach-v2,1
271,0.72912854,0.67608416,0,reach-v2,1
274,0.5416088,0.9887625,0,reach-v2,1
275,0.4991187,0.81824696,0,reach-v2,1
2831,0.47918656,0.92060065,0,reach-v2,1
278,0.606442,0.6734079,0,reach-v2,1
1648,0.52203774,0.75222385,0,reach-v2,1
280,0.65186626,0.73436475,0,reach-v2,1
250,0.7513708,0.84732956,0,reach-v2,1
1937,0.5787207,0.81888926,0,reach-v2,1
246,0.7933473,0.74578637,0,reach-v2,1
245,0.5170954,0.76837796,0,reach-v2,1
214,0.6179325,0.71240395,0,reach-v2,1
216,0.60555613,0.81973374,0,reach-v2,1
2872,0.551438,0.6322332,0,reach-v2,1
2871,0.6002144,0.95371294,0,reach-v2,1
1923,0.6495403,0.8040663,0,reach-v2,1
1686,0.5812804,0.66138905,0,reach-v2,1
1685,0.72213227,0.7222543,0,reach-v2,1
1924,0.59131163,0.87030095,0,reach-v2,1
1926,0.48023254,0.92735046,0,reach-v2,1
226,0.6980027,0.9331269,0,reach-v2,1
2875,0.48278,0.8025413,0,reach-v2,1
1680,0.60528,0.80852723,0,reach-v2,1
2861,0.57380265,0.9680194,0,reach-v2,1
2860,0.669545,0.9236208,0,reach-v2,1
1675,0.5748837,0.65006375,0,reach-v2,1
235,0.73886377,0.68028337,0,reach-v2,1
237,0.720739,0.91783804,0,reach-v2,1
238,0.599956,0.860548,0,reach-v2,1
2858,0.5636397,0.7290077,0,reach-v2,1
240,0.64942956,0.81778353,0,reach-v2,1
2857,0.5139288,0.70766795,0,reach-v2,1
1672,0.6030463,0.709487,0,reach-v2,1
229,0.6662107,0.79077375,0,reach-v2,1
1726,0.47387448,0.7631609,0,reach-v2,1
141,0.53641206,0.94522005,0,reach-v2,1
1727,0.63900733,0.9796536,0,reach-v2,1
39,0.47251737,0.93514925,0,reach-v2,1
41,0.6262337,0.660916,0,reach-v2,1
1851,0.80468655,0.7588942,0,reach-v2,1
2969,0.70503217,0.7804499,0,reach-v2,1
1856,0.7316986,0.7789881,0,reach-v2,1
47,0.43352604,0.7317618,0,reach-v2,1
48,0.7217819,0.8348808,0,reach-v2,1
1786,0.6331257,0.8685583,0,reach-v2,1
51,0.68115413,0.7044923,0,reach-v2,1
52,0.5511137,0.69781655,0,reach-v2,1
2965,0.70326775,0.87868774,0,reach-v2,1
56,0.7761339,0.8667462,0,reach-v2,1
1782,0.5480363,0.9809676,0,reach-v2,1
1781,0.42109352,0.7411001,0,reach-v2,1
61,0.579754,0.72724885,0,reach-v2,1
62,0.6395603,0.8404444,0,reach-v2,1
1775,0.52390814,0.6739276,0,reach-v2,1
2955,0.6367004,0.94154656,0,reach-v2,1
1774,0.6260097,0.71968496,0,reach-v2,1
1864,0.6811072,0.7709214,0,reach-v2,1
1865,0.6068161,0.73878026,0,reach-v2,1
2977,0.61087465,0.8851449,0,reach-v2,1
1844,0.5072557,0.9324159,0,reach-v2,1
33,0.76213247,0.8385976,0,reach-v2,1
2980,0.8177292,0.7953486,0,reach-v2,1
2995,0.42417914,0.80517423,0,reach-v2,1
3,0.5787838,0.7267933,0,reach-v2,1
1830,0.7044834,0.876963,0,reach-v2,1
2991,0.75065887,0.8282655,0,reach-v2,1
