,x,y,label,env_name,cluster
1120,0.8180651,0.6177825,0,reach-v2,1
2133,0.95326936,0.57274115,0,reach-v2,1
710,0.9135584,0.47483405,0,reach-v2,1
2110,0.88931143,0.5779659,0,reach-v2,1
709,0.88219,0.4282479,0,reach-v2,1
2021,0.91225207,0.6504041,0,reach-v2,1
645,0.8287471,0.5381213,0,reach-v2,1
2026,0.86967516,0.4483685,0,reach-v2,1
648,0.89343446,0.5783745,0,reach-v2,1
2034,0.89910126,0.53814304,0,reach-v2,1
1122,0.8986057,0.48756468,0,reach-v2,1
2123,0.8841741,0.64453954,0,reach-v2,1
2212,0.7676308,0.51756763,0,reach-v2,1
2215,0.9286312,0.5173698,0,reach-v2,1
2216,0.73894006,0.47676447,0,reach-v2,1
2323,0.76695925,0.44073477,0,reach-v2,1
2321,0.7596416,0.44288558,0,reach-v2,1
514,0.9733357,0.51566577,0,reach-v2,1
2320,0.8960521,0.4798197,0,reach-v2,1
2319,0.8800364,0.466803,0,reach-v2,1
2316,0.7994385,0.474886,0,reach-v2,1
2324,0.8041041,0.4956249,0,reach-v2,1
2314,0.8880195,0.66917133,0,reach-v2,1
2312,0.9128314,0.6152392,0,reach-v2,1
2311,0.8390106,0.6699192,0,reach-v2,1
2306,0.82269186,0.56656617,0,reach-v2,1
2303,0.87566566,0.5546944,0,reach-v2,1
2302,0.9079536,0.5362207,0,reach-v2,1
2301,0.77034706,0.47350526,0,reach-v2,1
1569,0.89860994,0.43510365,0,reach-v2,1
2298,0.9184773,0.66007894,0,reach-v2,1
1102,0.90351677,0.48382768,0,reach-v2,1
505,0.79570043,0.5141644,0,reach-v2,1
2350,0.84442556,0.49745676,0,reach-v2,1
790,0.9684412,0.51288724,0,reach-v2,1
1896,0.76512575,0.468577,0,reach-v2,1
787,0.7363245,0.56809795,0,reach-v2,1
1519,0.8103019,0.47883734,0,reach-v2,1
496,0.75520396,0.4314093,0,reach-v2,1
779,0.8953862,0.4603632,0,reach-v2,1
497,0.8270615,0.6397901,0,reach-v2,1
1903,0.8909521,0.44569084,0,reach-v2,1
2340,0.8043065,0.4247241,0,reach-v2,1
2339,0.82654405,0.4486566,0,reach-v2,1
1905,0.8550785,0.5711652,0,reach-v2,1
503,0.7789855,0.46360272,0,reach-v2,1
2336,0.8249743,0.49041283,0,reach-v2,1
1518,0.8084935,0.49867287,0,reach-v2,1
895,0.8143292,0.52730393,0,reach-v2,1
529,0.9136651,0.5543399,0,reach-v2,1
774,0.8349074,0.5284331,0,reach-v2,1
1107,0.7703754,0.45908982,0,reach-v2,1
1108,0.85663956,0.42523965,0,reach-v2,1
2241,0.9557877,0.58181274,0,reach-v2,1
2237,0.9409162,0.52256536,0,reach-v2,1
1960,0.9893273,0.5922447,0,reach-v2,1
1508,0.8696013,0.52847755,0,reach-v2,1
1511,0.88647884,0.61992276,0,reach-v2,1
569,0.9850838,0.5360829,0,reach-v2,1
2232,0.7522961,0.42756626,0,reach-v2,1
1453,0.90277004,0.5104384,0,reach-v2,1
748,0.8484795,0.6611504,0,reach-v2,1
1964,0.8900451,0.5996407,0,reach-v2,1
2220,0.75937545,0.46734166,0,reach-v2,1
1507,0.878396,0.48468086,0,reach-v2,1
2233,0.93846977,0.42868367,0,reach-v2,1
2295,0.76381445,0.44216076,0,reach-v2,1
761,0.91152024,0.528781,0,reach-v2,1
762,0.8849093,0.57991236,0,reach-v2,1
773,0.8140921,0.43919525,0,reach-v2,1
2291,0.85974884,0.46430045,0,reach-v2,1
2290,0.7810574,0.48337898,0,reach-v2,1
770,0.826411,0.576704,0,reach-v2,1
2284,0.8431299,0.5258191,0,reach-v2,1
539,0.99380493,0.54832894,0,reach-v2,1
555,0.9609374,0.48625666,0,reach-v2,1
2280,0.88469785,0.40853474,0,reach-v2,1
2269,0.929132,0.420523,0,reach-v2,1
767,0.88414127,0.5542528,0,reach-v2,1
1158,0.87812936,0.6060565,0,reach-v2,1
2261,0.7624489,0.46487284,0,reach-v2,1
2260,0.8557368,0.65414196,0,reach-v2,1
2256,0.8226863,0.47110736,0,reach-v2,1
2277,0.7898271,0.5593517,0,reach-v2,1
1371,0.96606225,0.53922844,0,reach-v2,1
863,0.90000427,0.6043656,0,reach-v2,1
283,0.8639029,0.65599364,0,reach-v2,1
2857,0.76810277,0.43171847,0,reach-v2,1
1642,0.9267539,0.55128914,0,reach-v2,1
2848,0.8657291,0.66112417,0,reach-v2,1
1645,0.91597545,0.6369753,0,reach-v2,1
1566,0.76741135,0.46645895,0,reach-v2,1
2834,0.9287741,0.5524075,0,reach-v2,1
2861,0.8507927,0.43895566,0,reach-v2,1
125,0.7971705,0.53199464,0,reach-v2,1
1564,0.838512,0.58256423,0,reach-v2,1
129,0.86139745,0.6267415,0,reach-v2,1
2827,0.84002334,0.52471334,0,reach-v2,1
1652,0.82457596,0.672483,0,reach-v2,1
133,0.78618044,0.44710192,0,reach-v2,1
2821,0.79423,0.51497835,0,reach-v2,1
983,0.782315,0.5981123,0,reach-v2,1
977,0.90514576,0.45244357,0,reach-v2,1
2863,0.88668007,0.42928284,0,reach-v2,1
989,0.8857591,0.55882835,0,reach-v2,1
1626,0.79308355,0.5733409,0,reach-v2,1
2883,0.8638437,0.5866952,0,reach-v2,1
1632,0.8805891,0.3909244,0,reach-v2,1
1308,0.8537356,0.57605606,0,reach-v2,1
1050,0.7460901,0.50889474,0,reach-v2,1
994,0.9089234,0.511925,0,reach-v2,1
2864,0.9234512,0.5059321,0,reach-v2,1
104,0.8004239,0.5127299,0,reach-v2,1
106,0.8358345,0.6863376,0,reach-v2,1
1051,0.8234801,0.6369542,0,reach-v2,1
992,0.73648566,0.56773275,0,reach-v2,1
1637,0.8202921,0.51282537,0,reach-v2,1
2869,0.85988873,0.5653711,0,reach-v2,1
2868,0.98306924,0.5915158,0,reach-v2,1
1316,0.88026285,0.6276806,0,reach-v2,1
975,0.9350073,0.605305,0,reach-v2,1
139,0.8379332,0.68325144,0,reach-v2,1
2819,0.81695247,0.4278364,0,reach-v2,1
1676,0.86551785,0.4148858,0,reach-v2,1
1344,0.8246301,0.49575704,0,reach-v2,1
1345,0.76781154,0.6077782,0,reach-v2,1
957,0.80126774,0.4657931,0,reach-v2,1
2774,0.80043745,0.64639425,0,reach-v2,1
1679,0.9104642,0.53423387,0,reach-v2,1
1339,0.9418756,0.42741466,0,reach-v2,1
2772,0.8851772,0.58549345,0,reach-v2,1
2771,0.96773237,0.5604708,0,reach-v2,1
2768,0.86643153,0.44279033,0,reach-v2,1
1243,0.75302327,0.5881152,0,reach-v2,1
1680,0.7738755,0.54618657,0,reach-v2,1
953,0.86957264,0.4533918,0,reach-v2,1
1349,0.9429753,0.5986325,0,reach-v2,1
955,0.77006865,0.593995,0,reach-v2,1
1675,0.83857334,0.5626025,0,reach-v2,1
165,0.93573266,0.5318416,0,reach-v2,1
2785,0.8450265,0.60193616,0,reach-v2,1
1329,0.8502626,0.54936826,0,reach-v2,1
972,0.8682482,0.4865059,0,reach-v2,1
971,0.7883623,0.59672993,0,reach-v2,1
148,0.83602685,0.4071332,0,reach-v2,1
1658,0.95504427,0.6310782,0,reach-v2,1
1659,0.7650292,0.461819,0,reach-v2,1
1662,0.8360894,0.52360666,0,reach-v2,1
1663,0.85564923,0.54397565,0,reach-v2,1
1336,0.8304204,0.4155611,0,reach-v2,1
156,0.8206712,0.5548095,0,reach-v2,1
1666,0.8197225,0.6162653,0,reach-v2,1
159,0.7670765,0.42790306,0,reach-v2,1
2792,0.85907334,0.6160522,0,reach-v2,1
1669,0.92890906,0.48595944,0,reach-v2,1
163,0.89981943,0.6396191,0,reach-v2,1
2887,0.7843161,0.5204249,0,reach-v2,1
92,0.7675694,0.51710063,0,reach-v2,1
2891,0.8806672,0.5286462,0,reach-v2,1
90,0.96457684,0.4870603,0,reach-v2,1
2967,0.76861787,0.5301459,0,reach-v2,1
26,0.8394544,0.49933943,0,reach-v2,1
1592,0.8486236,0.68573827,0,reach-v2,1
1288,0.80799454,0.42745408,0,reach-v2,1
2962,0.7515521,0.46930206,0,reach-v2,1
2961,0.73995465,0.5483413,0,reach-v2,1
1030,0.9185885,0.5534553,0,reach-v2,1
2958,0.92981637,0.48146707,0,reach-v2,1
1023,0.9063448,0.6120211,0,reach-v2,1
1294,0.8869141,0.60583884,0,reach-v2,1
40,0.77058727,0.44150284,0,reach-v2,1
41,0.9034149,0.49115938,0,reach-v2,1
2949,0.8194911,0.59188884,0,reach-v2,1
1603,0.7907659,0.5750385,0,reach-v2,1
1597,0.8641362,0.52807504,0,reach-v2,1
2972,0.7722114,0.56507283,0,reach-v2,1
1286,0.92644364,0.4349138,0,reach-v2,1
2977,0.8597245,0.462989,0,reach-v2,1
1,0.8356535,0.4078811,0,reach-v2,1
1570,0.977833,0.5545058,0,reach-v2,1
1038,0.98465115,0.59323496,0,reach-v2,1
5,0.836085,0.5803686,0,reach-v2,1
1042,0.8861353,0.6604327,0,reach-v2,1
2993,0.9295263,0.43577167,0,reach-v2,1
9,0.8405675,0.5865016,0,reach-v2,1
2990,0.8917511,0.55217814,0,reach-v2,1
11,0.85208505,0.45035848,0,reach-v2,1
1285,0.7550499,0.44966555,0,reach-v2,1
2986,0.9006062,0.42561817,0,reach-v2,1
15,0.968023,0.5580734,0,reach-v2,1
17,0.77236116,0.4923392,0,reach-v2,1
1032,0.9748204,0.5855888,0,reach-v2,1
2978,0.86559874,0.628933,0,reach-v2,1
2947,0.8361424,0.6391026,0,reach-v2,1
2755,0.8705207,0.50545925,0,reach-v2,1
46,0.8240911,0.5706998,0,reach-v2,1
1047,0.8198642,0.59258854,0,reach-v2,1
74,0.92236817,0.49400374,0,reach-v2,1
2918,0.92498946,0.47144076,0,reach-v2,1
2916,0.8466872,0.4084255,0,reach-v2,1
2914,0.74810576,0.55607057,0,reach-v2,1
78,0.87035716,0.6453144,0,reach-v2,1
2911,0.95468074,0.5690203,0,reach-v2,1
2920,0.90354073,0.44022623,0,reach-v2,1
2910,0.9211506,0.49881765,0,reach-v2,1
1623,0.95293117,0.62394404,0,reach-v2,1
2906,0.8848162,0.54231054,0,reach-v2,1
1301,0.7943064,0.46741393,0,reach-v2,1
2900,0.8363095,0.4066466,0,reach-v2,1
2895,0.9000101,0.56594855,0,reach-v2,1
1002,0.8214942,0.43098614,0,reach-v2,1
1622,0.95533633,0.5109159,0,reach-v2,1
72,0.8691772,0.44645274,0,reach-v2,1
1617,0.8925768,0.6294869,0,reach-v2,1
2921,0.78238267,0.47881,0,reach-v2,1
2942,0.76197815,0.43192148,0,reach-v2,1
2941,0.76124364,0.5101962,0,reach-v2,1
52,0.73984855,0.5481364,0,reach-v2,1
2940,0.8816144,0.4079211,0,reach-v2,1
2939,0.76341575,0.6082672,0,reach-v2,1
1016,0.9041248,0.5753661,0,reach-v2,1
2936,0.74835336,0.59809655,0,reach-v2,1
1611,0.9240233,0.51822424,0,reach-v2,1
1613,0.85026217,0.5574104,0,reach-v2,1
1270,0.88832986,0.43068525,0,reach-v2,1
2933,0.7393309,0.476466,0,reach-v2,1
63,0.9291559,0.62933487,0,reach-v2,1
64,0.82252187,0.43089864,0,reach-v2,1
1615,0.7781794,0.60258716,0,reach-v2,1
1300,0.8851358,0.5496451,0,reach-v2,1
2944,0.86624837,0.62754947,0,reach-v2,1
183,0.85647005,0.6080659,0,reach-v2,1
144,0.8932054,0.44810206,0,reach-v2,1
1127,0.9504108,0.47972676,0,reach-v2,1
1703,0.7699914,0.60580343,0,reach-v2,1
1700,0.83289206,0.51209354,0,reach-v2,1
914,0.77487755,0.6113538,0,reach-v2,1
2670,0.80530906,0.49757507,0,reach-v2,1
1728,0.7980242,0.53271925,0,reach-v2,1
1697,0.9820882,0.5558671,0,reach-v2,1
259,0.8795706,0.46924976,0,reach-v2,1
1730,0.8481204,0.4507785,0,reach-v2,1
1695,0.8213444,0.5269843,0,reach-v2,1
2730,0.8990493,0.43885067,0,reach-v2,1
915,0.85307294,0.4803208,0,reach-v2,1
213,0.86774516,0.48666364,0,reach-v2,1
2733,0.81872076,0.5280352,0,reach-v2,1
1736,0.8228071,0.42655033,0,reach-v2,1
2662,0.84617007,0.68816876,0,reach-v2,1
2737,0.8532385,0.4977515,0,reach-v2,1
207,0.9294878,0.42149174,0,reach-v2,1
1549,0.8669439,0.6035595,0,reach-v2,1
206,0.92917365,0.48595658,0,reach-v2,1
205,0.8885594,0.48634055,0,reach-v2,1
204,0.93625313,0.5323541,0,reach-v2,1
2738,0.8132163,0.423096,0,reach-v2,1
2732,0.8514108,0.6056749,0,reach-v2,1
1367,0.88566643,0.4105336,0,reach-v2,1
1556,0.932292,0.6138119,0,reach-v2,1
2709,0.8709286,0.5886001,0,reach-v2,1
242,0.85904646,0.4601247,0,reach-v2,1
2694,0.856547,0.414867,0,reach-v2,1
921,0.8320804,0.47210574,0,reach-v2,1
2697,0.9581318,0.5547398,0,reach-v2,1
919,0.9147148,0.61573315,0,reach-v2,1
245,0.9378194,0.5219392,0,reach-v2,1
237,0.97782284,0.5565952,0,reach-v2,1
2689,0.76016563,0.6311994,0,reach-v2,1
2682,0.90937686,0.5526744,0,reach-v2,1
2698,0.92661244,0.48590183,0,reach-v2,1
224,0.7531099,0.43507606,0,reach-v2,1
184,0.74767154,0.50712264,0,reach-v2,1
1553,0.94372225,0.44316113,0,reach-v2,1
1717,0.7840058,0.5169897,0,reach-v2,1
1715,0.8867702,0.6627356,0,reach-v2,1
249,0.8679414,0.41518238,0,reach-v2,1
1357,0.8797358,0.6296424,0,reach-v2,1
2679,0.87249196,0.41134414,0,reach-v2,1
2678,0.7451088,0.47263277,0,reach-v2,1
1554,0.76319313,0.51234823,0,reach-v2,1
1231,0.8062857,0.5473686,0,reach-v2,1
227,0.864454,0.55565196,0,reach-v2,1
2700,0.86595225,0.42163613,0,reach-v2,1
2652,0.9653931,0.5364931,0,reach-v2,1
1069,0.91619056,0.65765065,0,reach-v2,1
903,0.8851617,0.58604676,0,reach-v2,1
190,0.9051986,0.458991,0,reach-v2,1
1753,0.9191749,0.5516935,0,reach-v2,1
2745,0.77631366,0.6035339,0,reach-v2,1
1687,0.92684656,0.5758378,0,reach-v2,1
279,0.99115103,0.5273697,0,reach-v2,1
1239,0.82025766,0.45725328,0,reach-v2,1
1238,0.82380474,0.46860385,0,reach-v2,1
1058,0.8630259,0.5289761,0,reach-v2,1
2636,0.75210446,0.58436275,0,reach-v2,1
1060,0.95096946,0.47914928,0,reach-v2,1
2748,0.8960633,0.60427445,0,reach-v2,1
2632,0.78961474,0.56157064,0,reach-v2,1
196,0.8810005,0.5296454,0,reach-v2,1
192,0.92075765,0.5610745,0,reach-v2,1
2628,0.977689,0.5882748,0,reach-v2,1
268,0.9529273,0.62561643,0,reach-v2,1
2631,0.9873648,0.5817169,0,reach-v2,1
193,0.9134955,0.47569585,0,reach-v2,1
2739,0.8811648,0.4514508,0,reach-v2,1
2648,0.9972609,0.53467107,0,reach-v2,1
906,0.88486594,0.61999625,0,reach-v2,1
1013,0.39665735,0.06810667,1,push-v2,2
1531,0.36265022,0.1885351,1,push-v2,2
1568,0.38252306,0.2244574,1,push-v2,2
1125,0.28989646,0.2810968,1,push-v2,2
1124,0.28307906,0.16475905,1,push-v2,2
735,0.2955925,0.09947228,1,push-v2,2
1982,0.3352974,0.038361564,1,push-v2,2
869,0.3112777,0.022422208,1,push-v2,2
731,0.31283015,0.22660573,1,push-v2,2
711,0.29374093,0.07751902,1,push-v2,2
2071,0.29935962,0.13374577,1,push-v2,2
684,0.36428082,0.2601329,1,push-v2,2
1758,0.29290372,0.2699057,1,push-v2,2
1970,0.28749287,0.13007973,1,push-v2,2
1048,0.38687357,0.18976961,1,push-v2,2
1761,0.3493872,0.29937735,1,push-v2,2
742,0.3460727,0.24767758,1,push-v2,2
687,0.43083435,0.17813231,1,push-v2,2
741,0.35863703,0.22502789,1,push-v2,2
1012,0.29254958,0.1987017,1,push-v2,2
1571,0.303472,0.18553284,1,push-v2,2
1009,0.33822212,0.065779105,1,push-v2,2
1724,0.31947425,0.27656367,1,push-v2,2
1616,0.31522676,0.0519296,1,push-v2,2
1113,0.3250008,0.0,1,push-v2,2
2075,0.33254883,0.2078543,1,push-v2,2
1114,0.40097603,0.1393212,1,push-v2,2
2063,0.40564147,0.2282561,1,push-v2,2
867,0.30161476,0.27615532,1,push-v2,2
899,0.3522215,0.08017181,1,push-v2,2
1079,0.32496172,0.237286,1,push-v2,2
1725,0.3346541,0.07233112,1,push-v2,2
1532,0.40739194,0.26860666,1,push-v2,2
2005,0.3356687,0.16447777,1,push-v2,2
2083,0.37651318,0.12176126,1,push-v2,2
1782,0.26897544,0.26927415,1,push-v2,2
1074,0.36032546,0.086476386,1,push-v2,2
1500,0.3662363,0.14950697,1,push-v2,2
1498,0.322252,0.25293496,1,push-v2,2
2998,0.26473406,0.19506283,1,push-v2,2
1600,0.22851492,0.25235337,1,push-v2,2
1747,0.35899723,0.054140218,1,push-v2,2
1587,0.2527259,0.14839499,1,push-v2,2
2025,0.4134805,0.10831128,1,push-v2,2
1045,0.2979905,0.25981948,1,push-v2,2
1595,0.29003453,0.23818676,1,push-v2,2
1539,0.30432233,0.27274457,1,push-v2,2
1743,0.38372,0.20827988,1,push-v2,2
882,0.35329536,0.037408374,1,push-v2,2
1025,0.24307746,0.28521714,1,push-v2,2
888,0.36335862,0.20493929,1,push-v2,2
1735,0.32835963,0.14323057,1,push-v2,2
1585,0.39181605,0.088845335,1,push-v2,2
729,0.31533158,0.099338,1,push-v2,2
1786,0.2646507,0.30593145,1,push-v2,2
1988,0.30759186,0.079323426,1,push-v2,2
917,0.39241916,0.066548996,1,push-v2,2
892,0.3618249,0.24477838,1,push-v2,2
1584,0.27123192,0.1389422,1,push-v2,2
1991,0.3965187,0.15564,1,push-v2,2
1764,0.30049792,0.3057672,1,push-v2,2
724,0.26772782,0.14546955,1,push-v2,2
1783,0.35040638,0.15064152,1,push-v2,2
1018,0.28603435,0.11131833,1,push-v2,2
2049,0.26192546,0.24908058,1,push-v2,2
