,x,y,label,env_name,cluster
1172,0.060130995,0.42987403,0,reach-v2,0
1171,0.20336902,0.43786982,0,reach-v2,0
1170,0.53093314,0.379313,0,reach-v2,0
1169,0.083200544,0.2344343,0,reach-v2,0
1167,0.5050887,0.41712964,0,reach-v2,0
2411,0.1736052,0.28269038,0,reach-v2,0
2412,0.2030177,0.4271358,0,reach-v2,0
1164,0.2623625,0.31518742,0,reach-v2,0
1163,0.40411457,0.5434959,0,reach-v2,0
1162,0.3094518,0.34082136,0,reach-v2,0
2413,0.17150477,0.44129363,0,reach-v2,0
1160,0.3667604,0.25505325,0,reach-v2,0
1159,0.2579385,0.43032238,0,reach-v2,0
1157,0.51923954,0.21736597,0,reach-v2,0
1156,0.11235972,0.43412226,0,reach-v2,0
1155,0.39676622,0.38282058,0,reach-v2,0
1154,0.46755615,0.30174404,0,reach-v2,0
1152,0.136494,0.47785825,0,reach-v2,0
2418,0.1361479,0.26092336,0,reach-v2,0
1148,0.25213152,0.44201192,0,reach-v2,0
2407,0.16727726,0.59276146,0,reach-v2,0
2357,0.43926245,0.45068127,0,reach-v2,0
1179,0.5946549,0.2636107,0,reach-v2,0
1181,0.16161573,0.19003709,0,reach-v2,0
1211,0.4298298,0.31235176,0,reach-v2,0
2394,0.60522,0.23582998,0,reach-v2,0
1209,0.43154916,0.3983237,0,reach-v2,0
1208,0.6408807,0.26399392,0,reach-v2,0
1206,0.32296243,0.36105773,0,reach-v2,0
2396,0.043803472,0.40145922,0,reach-v2,0
1204,0.33697855,0.19248837,0,reach-v2,0
1203,0.38678038,0.28249,0,reach-v2,0
2397,0.3098295,0.4944397,0,reach-v2,0
1201,0.53728706,0.26891705,0,reach-v2,0
1200,0.11437567,0.36234048,0,reach-v2,0
1199,0.4716313,0.29598394,0,reach-v2,0
1198,0.21837592,0.5177743,0,reach-v2,0
1196,0.16046402,0.50155467,0,reach-v2,0
1195,0.3583766,0.43392512,0,reach-v2,0
1190,0.4705479,0.41463873,0,reach-v2,0
1189,0.46295267,0.4591283,0,reach-v2,0
1188,0.53262645,0.12591508,0,reach-v2,0
1187,0.38362333,0.31743303,0,reach-v2,0
2403,0.44071272,0.1369572,0,reach-v2,0
2404,0.34435514,0.4303454,0,reach-v2,0
1184,0.22899283,0.45429763,0,reach-v2,0
2406,0.28751808,0.60010076,0,reach-v2,0
1180,0.3179929,0.58737606,0,reach-v2,0
2421,0.15996657,0.25570166,0,reach-v2,0
2356,0.105706714,0.436485,0,reach-v2,0
2354,0.49353385,0.12612562,0,reach-v2,0
1391,0.22375324,0.31639144,0,reach-v2,0
2302,0.35979238,0.10312875,0,reach-v2,0
1389,0.5590263,0.33988538,0,reach-v2,0
1388,0.4939434,0.37228492,0,reach-v2,0
2304,0.52531236,0.17592983,0,reach-v2,0
1383,0.36366227,0.20704713,0,reach-v2,0
1382,0.061136905,0.35490498,0,reach-v2,0
1381,0.3834369,0.44631276,0,reach-v2,0
1380,0.29652357,0.24031612,0,reach-v2,0
1379,0.111304134,0.54209185,0,reach-v2,0
1392,0.5041868,0.077224694,0,reach-v2,0
1377,0.38989982,0.4299044,0,reach-v2,0
1374,0.20800269,0.47018602,0,reach-v2,0
2309,0.6285382,0.2733816,0,reach-v2,0
1372,0.44392112,0.46944743,0,reach-v2,0
1371,0.091460586,0.20647097,0,reach-v2,0
1369,0.44279036,0.33625284,0,reach-v2,0
2313,0.18306759,0.5053876,0,reach-v2,0
1365,0.5400868,0.27988526,0,reach-v2,0
1364,0.32387397,0.38960513,0,reach-v2,0
1363,0.29358202,0.28281945,0,reach-v2,0
1362,0.48420313,0.04955462,0,reach-v2,0
1376,0.18867683,0.34339744,0,reach-v2,0
2301,0.44827476,0.2173969,0,reach-v2,0
1394,0.4986648,0.17361493,0,reach-v2,0
1395,0.35387236,0.3482326,0,reach-v2,0
1435,0.18431076,0.3235801,0,reach-v2,0
1434,0.14513819,0.22980563,0,reach-v2,0
1433,0.10263883,0.30136412,0,reach-v2,0
1432,0.24824466,0.41289464,0,reach-v2,0
2281,0.46487308,0.12760586,0,reach-v2,0
1428,0.42063218,0.09839229,0,reach-v2,0
1427,0.49505696,0.4180807,0,reach-v2,0
1426,0.3246536,0.4749901,0,reach-v2,0
2284,0.252757,0.279763,0,reach-v2,0
1421,0.15795004,0.38319296,0,reach-v2,0
1416,0.264107,0.338386,0,reach-v2,0
1415,0.17251578,0.28552833,0,reach-v2,0
1414,0.33227897,0.48056087,0,reach-v2,0
2290,0.42852616,0.06781411,0,reach-v2,0
1412,0.28990757,0.60023063,0,reach-v2,0
1411,0.16212162,0.19242433,0,reach-v2,0
1407,0.0966106,0.19924909,0,reach-v2,0
2295,0.4209636,0.328304,0,reach-v2,0
2296,0.23362644,0.55914134,0,reach-v2,0
1403,0.5831787,0.19396473,0,reach-v2,0
1402,0.11892896,0.26392755,0,reach-v2,0
1401,0.5773947,0.2207085,0,reach-v2,0
1397,0.32240295,0.57485116,0,reach-v2,0
1361,0.069418885,0.31507376,0,reach-v2,0
1360,0.489291,0.25885835,0,reach-v2,0
1359,0.22276835,0.36470786,0,reach-v2,0
1358,0.28141993,0.2599148,0,reach-v2,0
1315,0.28572935,0.49946114,0,reach-v2,0
1313,0.52019924,0.12715738,0,reach-v2,0
1312,0.108813606,0.39682853,0,reach-v2,0
2341,0.34832984,0.29920042,0,reach-v2,0
2344,0.3712095,0.1988674,0,reach-v2,0
1307,0.3318509,0.40677863,0,reach-v2,0
2346,0.13534659,0.2761727,0,reach-v2,0
1303,0.45417434,0.04409322,0,reach-v2,0
1302,0.49147475,0.1841383,0,reach-v2,0
1301,0.232629,0.37404117,0,reach-v2,0
1300,0.19295004,0.17659132,0,reach-v2,0
1298,0.24982399,0.51215786,0,reach-v2,0
1297,0.44990283,0.45216554,0,reach-v2,0
2349,0.61437273,0.177231,0,reach-v2,0
1295,0.47914213,0.15851492,0,reach-v2,0
2351,0.37394133,0.3464879,0,reach-v2,0
1292,0.5214573,0.25848034,0,reach-v2,0
1291,0.32213548,0.34713572,0,reach-v2,0
2352,0.46943668,0.086556755,0,reach-v2,0
2353,0.31340888,0.38388357,0,reach-v2,0
1288,0.47669297,0.06073236,0,reach-v2,0
1287,0.4930795,0.17633869,0,reach-v2,0
1286,0.34519422,0.52277994,0,reach-v2,0
1316,0.41975087,0.2524292,0,reach-v2,0
1284,0.3745854,0.49683258,0,reach-v2,0
1318,0.39502278,0.19264282,0,reach-v2,0
1321,0.50665873,0.44938937,0,reach-v2,0
1357,0.045919776,0.3870162,0,reach-v2,0
1356,0.57411975,0.2626152,0,reach-v2,0
2315,0.3217175,0.57880986,0,reach-v2,0
2316,0.54518193,0.33579314,0,reach-v2,0
2317,0.26540962,0.38042095,0,reach-v2,0
1351,0.3649513,0.20552485,0,reach-v2,0
2320,0.22059703,0.6109034,0,reach-v2,0
1347,0.21592869,0.4961231,0,reach-v2,0
2322,0.35174018,0.40490547,0,reach-v2,0
1343,0.34878078,0.31374893,0,reach-v2,0
1342,0.4208847,0.31504,0,reach-v2,0
1340,0.19920579,0.36730295,0,reach-v2,0
2328,0.43392166,0.39682373,0,reach-v2,0
2329,0.28278667,0.6314898,0,reach-v2,0
1334,0.4405273,0.31463087,0,reach-v2,0
2330,0.26713303,0.63003194,0,reach-v2,0
2331,0.24218845,0.4833302,0,reach-v2,0
1331,0.2641555,0.5824349,0,reach-v2,0
1330,0.3398187,0.22042742,0,reach-v2,0
1328,0.33492035,0.13646126,0,reach-v2,0
2333,0.21571375,0.27186432,0,reach-v2,0
2334,0.46913227,0.3497125,0,reach-v2,0
1325,0.23535733,0.42992905,0,reach-v2,0
1320,0.14045085,0.23407851,0,reach-v2,0
1437,0.15918018,0.2301706,0,reach-v2,0
1142,0.44940022,0.46598676,0,reach-v2,0
2425,0.336542,0.5811026,0,reach-v2,0
960,0.35154352,0.15673952,0,reach-v2,0
2518,0.14175707,0.5335703,0,reach-v2,0
957,0.44465876,0.3119422,0,reach-v2,0
956,0.59073436,0.25662264,0,reach-v2,0
2519,0.5542378,0.08448339,0,reach-v2,0
954,0.053724397,0.49298003,0,reach-v2,0
2522,0.25591728,0.33595103,0,reach-v2,0
2524,0.51759374,0.21088225,0,reach-v2,0
2525,0.53626853,0.10366758,0,reach-v2,0
946,0.4896751,0.33160535,0,reach-v2,0
961,0.44925314,0.3172567,0,reach-v2,0
2528,0.22757392,0.32318825,0,reach-v2,0
2529,0.51325697,0.23502877,0,reach-v2,0
2532,0.40685114,0.36335278,0,reach-v2,0
938,0.21806622,0.47481743,0,reach-v2,0
937,0.1783934,0.5684483,0,reach-v2,0
933,0.6485617,0.20653895,0,reach-v2,0
932,0.2071783,0.17482099,0,reach-v2,0
2536,0.24827203,0.13844687,0,reach-v2,0
930,0.42179728,0.10361217,0,reach-v2,0
2537,0.6146268,0.3300533,0,reach-v2,0
2539,0.2823455,0.55851597,0,reach-v2,0
943,0.29452285,0.2795926,0,reach-v2,0
2516,0.41600272,0.5241134,0,reach-v2,0
964,0.2776326,0.51009035,0,reach-v2,0
966,0.39009815,0.21529481,0,reach-v2,0
2502,0.25306848,0.2934784,0,reach-v2,0
992,0.43592426,0.23375139,0,reach-v2,0
2503,0.51989824,0.093211584,0,reach-v2,0
2504,0.380034,0.053135958,0,reach-v2,0
989,0.38121676,0.40195414,0,reach-v2,0
987,0.46929857,0.071742095,0,reach-v2,0
986,0.28518918,0.2122558,0,reach-v2,0
985,0.24797995,0.13850828,0,reach-v2,0
984,0.25181523,0.53285825,0,reach-v2,0
983,0.27081734,0.42940933,0,reach-v2,0
982,0.31476516,0.18711534,0,reach-v2,0
981,0.591076,0.34965524,0,reach-v2,0
2507,0.48116353,0.36522642,0,reach-v2,0
978,0.5870023,0.11808816,0,reach-v2,0
977,0.61571896,0.28522524,0,reach-v2,0
2508,0.564227,0.22696206,0,reach-v2,0
975,0.22917973,0.45519045,0,reach-v2,0
974,0.45791623,0.41942936,0,reach-v2,0
972,0.34298706,0.3614393,0,reach-v2,0
2510,0.42307815,0.41461617,0,reach-v2,0
970,0.33575496,0.3401787,0,reach-v2,0
2511,0.3276826,0.3674033,0,reach-v2,0
2512,0.04143754,0.28734678,0,reach-v2,0
2540,0.31551674,0.4001247,0,reach-v2,0
2542,0.19785987,0.46221933,0,reach-v2,0
922,0.34927872,0.5499957,0,reach-v2,0
921,0.4917401,0.47230175,0,reach-v2,0
2563,0.3743093,0.3394821,0,reach-v2,0
883,0.4103726,0.26382303,0,reach-v2,0
2565,0.39589313,0.06057465,0,reach-v2,0
880,0.43927845,0.16032098,0,reach-v2,0
879,0.48221216,0.20346999,0,reach-v2,0
878,0.44299313,0.48105878,0,reach-v2,0
2567,0.46382034,0.07495873,0,reach-v2,0
2568,0.53250736,0.25143033,0,reach-v2,0
874,0.38911462,0.2706757,0,reach-v2,0
873,0.44899818,0.38030553,0,reach-v2,0
872,0.37384844,0.14061427,0,reach-v2,0
871,0.64420754,0.26091814,0,reach-v2,0
2569,0.6011567,0.22863908,0,reach-v2,0
869,0.6072355,0.3012223,0,reach-v2,0
868,0.24764688,0.20917833,0,reach-v2,0
2570,0.3543181,0.15572211,0,reach-v2,0
866,0.32485294,0.29234678,0,reach-v2,0
865,0.1887774,0.22203809,0,reach-v2,0
864,0.5693834,0.31995726,0,reach-v2,0
2571,0.20516627,0.5634634,0,reach-v2,0
862,0.4910557,0.47348487,0,reach-v2,0
860,0.18780716,0.23626402,0,reach-v2,0
859,0.45161486,0.21901716,0,reach-v2,0
885,0.390662,0.5095808,0,reach-v2,0
994,0.25977948,0.22646715,0,reach-v2,0
886,0.4318212,0.49650994,0,reach-v2,0
2561,0.16364206,0.23154177,0,reach-v2,0
2544,0.49468935,0.47358304,0,reach-v2,0
2545,0.1660886,0.44358328,0,reach-v2,0
918,0.113092534,0.29963142,0,reach-v2,0
917,0.43914872,0.4649611,0,reach-v2,0
2546,0.47677872,0.089911155,0,reach-v2,0
915,0.04805985,0.27632147,0,reach-v2,0
2548,0.6140359,0.3311836,0,reach-v2,0
912,0.33868885,0.43670338,0,reach-v2,0
2549,0.4838188,0.050206173,0,reach-v2,0
910,0.060365733,0.3508339,0,reach-v2,0
909,0.52741885,0.20815784,0,reach-v2,0
908,0.25559482,0.39173758,0,reach-v2,0
906,0.051108055,0.52007854,0,reach-v2,0
2551,0.15438993,0.2216474,0,reach-v2,0
904,0.22796749,0.32063812,0,reach-v2,0
903,0.48924342,0.50682473,0,reach-v2,0
2553,0.44273168,0.2626391,0,reach-v2,0
900,0.2707288,0.22632763,0,reach-v2,0
899,0.2635575,0.24878785,0,reach-v2,0
2556,0.27025944,0.2568227,0,reach-v2,0
894,0.2023627,0.39692608,0,reach-v2,0
892,0.49386767,0.25054753,0,reach-v2,0
890,0.23979655,0.13412273,0,reach-v2,0
2562,0.074374124,0.5092986,0,reach-v2,0
1141,0.3330002,0.54345804,0,reach-v2,0
996,0.22202504,0.26899657,0,reach-v2,0
999,0.24314998,0.545894,0,reach-v2,0
2446,0.24517588,0.48247784,0,reach-v2,0
1101,0.21978934,0.3724797,0,reach-v2,0
2447,0.517839,0.34065646,0,reach-v2,0
2448,0.43746385,0.14846848,0,reach-v2,0
1098,0.4908185,0.23428732,0,reach-v2,0
1097,0.2564203,0.57883495,0,reach-v2,0
1096,0.2937297,0.59988046,0,reach-v2,0
1095,0.26810542,0.3630196,0,reach-v2,0
1093,0.28090805,0.29233393,0,reach-v2,0
1091,0.5225837,0.29956597,0,reach-v2,0
2444,0.27548963,0.38547385,0,reach-v2,0
2451,0.36052474,0.15343326,0,reach-v2,0
1088,0.09779622,0.41793406,0,reach-v2,0
2453,0.44103947,0.47659802,0,reach-v2,0
1086,0.43298632,0.22931314,0,reach-v2,0
1085,0.27164742,0.6256477,0,reach-v2,0
1084,0.13451013,0.44413835,0,reach-v2,0
1083,0.5310556,0.38068587,0,reach-v2,0
1081,0.5616767,0.13763128,0,reach-v2,0
1080,0.28667346,0.2165295,0,reach-v2,0
1079,0.50134194,0.3716357,0,reach-v2,0
1078,0.5885239,0.26561645,0,reach-v2,0
2452,0.5116937,0.122488536,0,reach-v2,0
2443,0.13460477,0.28421128,0,reach-v2,0
1106,0.17913643,0.43489337,0,reach-v2,0
2442,0.18202488,0.5287556,0,reach-v2,0
1138,0.35380915,0.3207603,0,reach-v2,0
1137,0.40623203,0.36437225,0,reach-v2,0
1136,0.2334895,0.33819544,0,reach-v2,0
2426,0.44022095,0.31520554,0,reach-v2,0
1133,0.46499908,0.437772,0,reach-v2,0
1132,0.47726732,0.35671034,0,reach-v2,0
2428,0.058913507,0.3762715,0,reach-v2,0
1130,0.20158646,0.5182394,0,reach-v2,0
1128,0.09077996,0.452438,0,reach-v2,0
1127,0.11638854,0.36216134,0,reach-v2,0
1126,0.22184977,0.15556556,0,reach-v2,0
2430,0.63488513,0.21622792,0,reach-v2,0
1124,0.06271987,0.4170527,0,reach-v2,0
1120,0.36405486,0.5307827,0,reach-v2,0
2435,0.5592337,0.37700772,0,reach-v2,0
1117,0.16023728,0.40829587,0,reach-v2,0
2436,0.36146,0.5262039,0,reach-v2,0
1115,0.35447174,0.544371,0,reach-v2,0
1114,0.053825703,0.21639769,0,reach-v2,0
2437,0.45527425,0.23982753,0,reach-v2,0
2438,0.29517886,0.28873935,0,reach-v2,0
1110,0.34447598,0.20575114,0,reach-v2,0
2441,0.31656614,0.14827293,0,reach-v2,0
1077,0.21929702,0.5643031,0,reach-v2,0
2456,0.12663014,0.18165119,0,reach-v2,0
1074,0.2567809,0.15194477,0,reach-v2,0
2459,0.06214264,0.35914776,0,reach-v2,0
1032,0.3910828,0.55898076,0,reach-v2,0
1030,0.32099023,0.14710033,0,reach-v2,0
1029,0.4175136,0.34027016,0,reach-v2,0
1028,0.06867427,0.4046055,0,reach-v2,0
2482,0.36347413,0.5506679,0,reach-v2,0
1025,0.47176537,0.0694328,0,reach-v2,0
1023,0.48025522,0.15494397,0,reach-v2,0
2487,0.19756618,0.48709863,0,reach-v2,0
2489,0.123878755,0.4495772,0,reach-v2,0
1016,0.21323681,0.23501478,0,reach-v2,0
1015,0.30206877,0.5028419,0,reach-v2,0
2491,0.5536931,0.294731,0,reach-v2,0
2493,0.14070036,0.424067,0,reach-v2,0
1011,0.26320088,0.39660758,0,reach-v2,0
2494,0.4733222,0.35389027,0,reach-v2,0
1008,0.08930396,0.20957138,0,reach-v2,0
2496,0.45878208,0.38353878,0,reach-v2,0
2497,0.36996275,0.3269252,0,reach-v2,0
2498,0.21565913,0.34020138,0,reach-v2,0
1004,0.49073923,0.20692337,0,reach-v2,0
1003,0.06221208,0.37291238,0,reach-v2,0
2499,0.54291016,0.33798146,0,reach-v2,0
1000,0.05775788,0.43216756,0,reach-v2,0
2480,0.26677212,0.5165682,0,reach-v2,0
997,0.20283186,0.34457973,0,reach-v2,0
2479,0.3306176,0.33867547,0,reach-v2,0
1037,0.43440157,0.3692061,0,reach-v2,0
2460,0.09136929,0.5045283,0,reach-v2,0
1069,0.48172098,0.2738702,0,reach-v2,0
1068,0.11480619,0.53902876,0,reach-v2,0
1067,0.5138206,0.08691113,0,reach-v2,0
1066,0.5023739,0.38807186,0,reach-v2,0
1064,0.3455737,0.30568093,0,reach-v2,0
1062,0.2643031,0.2606951,0,reach-v2,0
2463,0.6173325,0.2328325,0,reach-v2,0
1059,0.16659336,0.6052997,0,reach-v2,0
1058,0.05416127,0.43877602,0,reach-v2,0
1057,0.07022088,0.2617705,0,reach-v2,0
1056,0.39258176,0.42425776,0,reach-v2,0
1055,0.37858227,0.5005718,0,reach-v2,0
1053,0.18628502,0.2139036,0,reach-v2,0
2466,0.38526273,0.29558215,0,reach-v2,0
2467,0.30800205,0.056673408,0,reach-v2,0
2468,0.27004898,0.41871372,0,reach-v2,0
1044,0.43325818,0.3682256,0,reach-v2,0
1043,0.40544176,0.5560559,0,reach-v2,0
1042,0.15769248,0.18189009,0,reach-v2,0
2475,0.4300713,0.11103717,0,reach-v2,0
2476,0.2717627,0.21172714,0,reach-v2,0
1038,0.22782533,0.42472786,0,reach-v2,0
2477,0.0959692,0.41306657,0,reach-v2,0
1439,0.27761692,0.35993347,0,reach-v2,0
1440,0.35075325,0.50031936,0,reach-v2,0
1441,0.6414466,0.21551494,0,reach-v2,0
1827,0.49576595,0.36506286,0,reach-v2,0
1826,0.22830357,0.24608462,0,reach-v2,0
1824,0.5770578,0.07637212,0,reach-v2,0
1823,0.0828824,0.4583387,0,reach-v2,0
1821,0.2741558,0.35443032,0,reach-v2,0
2095,0.1021031,0.16527402,0,reach-v2,0
1819,0.102372356,0.19213194,0,reach-v2,0
1818,0.4696068,0.44086623,0,reach-v2,0
2096,0.28320715,0.289266,0,reach-v2,0
2097,0.26016176,0.55377257,0,reach-v2,0
1828,0.30038482,0.43366,0,reach-v2,0
1815,0.52805966,0.20796207,0,reach-v2,0
1813,0.52443796,0.3150193,0,reach-v2,0
2098,0.30197382,0.2929702,0,reach-v2,0
1811,0.31522316,0.34650347,0,reach-v2,0
2099,0.4300529,0.49804875,0,reach-v2,0
1809,0.33310798,0.3296917,0,reach-v2,0
1808,0.049469806,0.51010597,0,reach-v2,0
2100,0.46124032,0.28298995,0,reach-v2,0
1806,0.24939896,0.22415519,0,reach-v2,0
2102,0.1064785,0.38970804,0,reach-v2,0
2103,0.64381444,0.19542724,0,reach-v2,0
1814,0.4679218,0.2231641,0,reach-v2,0
1831,0.56172234,0.2541116,0,reach-v2,0
1832,0.3245577,0.39410424,0,reach-v2,0
1833,0.14190196,0.53209645,0,reach-v2,0
1860,0.41803113,0.34114692,0,reach-v2,0
1859,0.42524084,0.50373447,0,reach-v2,0
1858,0.37258932,0.102179326,0,reach-v2,0
1857,0.55118585,0.12437958,0,reach-v2,0
2081,0.56181675,0.31517538,0,reach-v2,0
1855,0.40878117,0.45939174,0,reach-v2,0
1854,0.36913237,0.39863575,0,reach-v2,0
1853,0.48246604,0.26874992,0,reach-v2,0
1851,0.13105439,0.27680734,0,reach-v2,0
1849,0.28964856,0.47736174,0,reach-v2,0
1848,0.22276051,0.49803022,0,reach-v2,0
1847,0.27209362,0.23081279,0,reach-v2,0
2084,0.46679276,0.22330791,0,reach-v2,0
2085,0.319712,0.29002923,0,reach-v2,0
1844,0.42900315,0.01161845,0,reach-v2,0
2087,0.5322718,0.0,0,reach-v2,0
2088,0.29242426,0.5694783,0,reach-v2,0
1839,0.18364981,0.3860625,0,reach-v2,0
1838,0.4842109,0.41568685,0,reach-v2,0
1837,0.55432415,0.329218,0,reach-v2,0
1836,0.5514204,0.20341243,0,reach-v2,0
1835,0.47194862,0.4563139,0,reach-v2,0
2090,0.3663806,0.13337463,0,reach-v2,0
1802,0.32183203,0.2873938,0,reach-v2,0
1801,0.2973037,0.24379629,0,reach-v2,0
1800,0.502758,0.3850553,0,reach-v2,0
1799,0.2662257,0.4667311,0,reach-v2,0
1757,0.53875756,0.2517894,0,reach-v2,0
1756,0.50149447,0.28479367,0,reach-v2,0
1755,0.3628037,0.40320626,0,reach-v2,0
1753,0.47415298,0.24458256,0,reach-v2,0
2124,0.3134543,0.50417095,0,reach-v2,0
2125,0.18815053,0.23820713,0,reach-v2,0
1749,0.28564736,0.38563353,0,reach-v2,0
1748,0.49744523,0.3722663,0,reach-v2,0
1747,0.044034205,0.40137637,0,reach-v2,0
1746,0.53300136,0.11528991,0,reach-v2,0
1745,0.24693052,0.35481605,0,reach-v2,0
1744,0.28878745,0.28735197,0,reach-v2,0
1743,0.44708338,0.48848578,0,reach-v2,0
2126,0.31790483,0.29786146,0,reach-v2,0
1741,0.27048072,0.4514774,0,reach-v2,0
1739,0.11052961,0.54301584,0,reach-v2,0
1737,0.17079301,0.60791063,0,reach-v2,0
2129,0.18972647,0.35331854,0,reach-v2,0
1734,0.076202534,0.5019925,0,reach-v2,0
1733,0.1544076,0.18166709,0,reach-v2,0
2131,0.10312973,0.3101841,0,reach-v2,0
1731,0.32886004,0.17547697,0,reach-v2,0
2132,0.3145573,0.46904275,0,reach-v2,0
1759,0.5072366,0.4171839,0,reach-v2,0
1861,0.37509832,0.37460324,0,reach-v2,0
1761,0.33276454,0.0306814,0,reach-v2,0
1764,0.48188382,0.40277523,0,reach-v2,0
1798,0.41305813,0.33738267,0,reach-v2,0
1797,0.20728809,0.38899463,0,reach-v2,0
2104,0.56849337,0.31241584,0,reach-v2,0
1795,0.4834265,0.3609424,0,reach-v2,0
1794,0.15942432,0.24640569,0,reach-v2,0
1792,0.5289494,0.32449442,0,reach-v2,0
1790,0.39593402,0.13563572,0,reach-v2,0
1789,0.60003704,0.18940105,0,reach-v2,0
2107,0.074386485,0.3778051,0,reach-v2,0
1786,0.46771473,0.33666372,0,reach-v2,0
2109,0.25801185,0.50218666,0,reach-v2,0
1781,0.49867678,0.07411888,0,reach-v2,0
1780,0.57643574,0.20555569,0,reach-v2,0
1778,0.38251352,0.21246055,0,reach-v2,0
1777,0.3545564,0.61618507,0,reach-v2,0
2116,0.36748263,0.4059155,0,reach-v2,0
1773,0.44161648,0.16465777,0,reach-v2,0
1772,0.37128937,0.3971926,0,reach-v2,0
1771,0.16127618,0.36757165,0,reach-v2,0
1768,0.08850123,0.40980682,0,reach-v2,0
1767,0.5454432,0.22626556,0,reach-v2,0
1766,0.09980103,0.31310818,0,reach-v2,0
1765,0.38277572,0.051375303,0,reach-v2,0
1763,0.47833523,0.26185268,0,reach-v2,0
1729,0.24836865,0.22505687,0,reach-v2,0
2079,0.45343208,0.041800726,0,reach-v2,0
1865,0.25322932,0.28115183,0,reach-v2,0
2024,0.52697694,0.05000728,0,reach-v2,0
1968,0.2885428,0.1959747,0,reach-v2,0
1966,0.3445427,0.4349664,0,reach-v2,0
1962,0.21658477,0.10568467,0,reach-v2,0
2029,0.4317081,0.5271738,0,reach-v2,0
1960,0.3248439,0.469197,0,reach-v2,0
2030,0.2644287,0.39748213,0,reach-v2,0
1958,0.3628605,0.36127168,0,reach-v2,0
1957,0.4526032,0.13077831,0,reach-v2,0
1955,0.51696384,0.3352576,0,reach-v2,0
1970,0.4524082,0.24659371,0,reach-v2,0
1954,0.40434504,0.53446275,0,reach-v2,0
2034,0.29075578,0.5677245,0,reach-v2,0
1949,0.076585464,0.25256002,0,reach-v2,0
1948,0.4035547,0.41205332,0,reach-v2,0
1947,0.37111548,0.27224103,0,reach-v2,0
1946,0.2984655,0.63855916,0,reach-v2,0
1945,0.4295109,0.26275346,0,reach-v2,0
2036,0.22455347,0.2619771,0,reach-v2,0
1943,0.027151486,0.3728444,0,reach-v2,0
2037,0.33203816,0.53651166,0,reach-v2,0
2038,0.08093762,0.23478095,0,reach-v2,0
2032,0.44189858,0.1774027,0,reach-v2,0
1971,0.47438547,0.43630016,0,reach-v2,0
1972,0.50246596,0.1441744,0,reach-v2,0
1975,0.22114515,0.4753297,0,reach-v2,0
2003,0.38527045,0.046866827,0,reach-v2,0
